発注番号,商品番号,商品説明,商品個数,明細書発行日,商品単価,顧客番号,国名,発注種別
547087,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-20 15:58:00,0.55,12726.0,France,5
547087,22540,MINI JIGSAW CIRCUS PARADE ,48,2011-03-20 15:58:00,0.42,12726.0,France,5
547087,POST,POSTAGE,1,2011-03-20 15:58:00,18.0,12726.0,France,5
547194,22628,PICNIC BOXES SET OF 3 RETROSPOT ,3,2011-03-21 12:42:00,4.95,12637.0,France,5
547194,22992,REVOLVER WOODEN RULER ,1,2011-03-21 12:42:00,1.95,12637.0,France,5
547194,21154,RED RETROSPOT OVEN GLOVE ,2,2011-03-21 12:42:00,1.25,12637.0,France,5
547194,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2011-03-21 12:42:00,2.95,12637.0,France,5
547194,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,2011-03-21 12:42:00,4.95,12637.0,France,5
547194,21218,RED SPOTTY BISCUIT TIN,6,2011-03-21 12:42:00,3.75,12637.0,France,5
547194,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-03-21 12:42:00,4.95,12637.0,France,5
547194,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,1,2011-03-21 12:42:00,0.42,12637.0,France,5
547194,84596J,MIXED NUTS LIGHT GREEN BOWL,1,2011-03-21 12:42:00,0.42,12637.0,France,5
547194,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-03-21 12:42:00,0.42,12637.0,France,5
547194,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22555,PLASTERS IN TIN STRONGMAN,2,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22551,PLASTERS IN TIN SPACEBOY,2,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22553,PLASTERS IN TIN SKULLS,2,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,4,2011-03-21 12:42:00,2.95,12637.0,France,5
547194,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-03-21 12:42:00,2.95,12637.0,France,5
547194,22629,SPACEBOY LUNCH BOX ,2,2011-03-21 12:42:00,1.95,12637.0,France,5
547194,22631,CIRCUS PARADE LUNCH BOX ,2,2011-03-21 12:42:00,1.95,12637.0,France,5
547194,21930,JUMBO STORAGE BAG SKULLS,1,2011-03-21 12:42:00,1.95,12637.0,France,5
547194,20713,JUMBO BAG OWLS,2,2011-03-21 12:42:00,1.95,12637.0,France,5
547194,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2011-03-21 12:42:00,1.95,12637.0,France,5
547194,85099B,JUMBO BAG RED RETROSPOT,1,2011-03-21 12:42:00,1.95,12637.0,France,5
547194,22385,JUMBO BAG SPACEBOY DESIGN,3,2011-03-21 12:42:00,1.95,12637.0,France,5
547194,20727,LUNCH BAG  BLACK SKULL.,2,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,20726,LUNCH BAG WOODLAND,1,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,20725,LUNCH BAG RED RETROSPOT,3,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,20728,LUNCH BAG CARS BLUE,1,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22383,LUNCH BAG SUKI DESIGN ,2,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-03-21 12:42:00,1.65,12637.0,France,5
547194,22558,CLOTHES PEGS RETROSPOT PACK 24 ,2,2011-03-21 12:42:00,1.49,12637.0,France,5
547194,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-03-21 12:42:00,2.95,12637.0,France,5
547194,22892,SET OF SALT AND PEPPER TOADSTOOLS,6,2011-03-21 12:42:00,1.25,12637.0,France,5
547194,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2011-03-21 12:42:00,1.25,12637.0,France,5
547194,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",3,2011-03-21 12:42:00,4.95,12637.0,France,5
547194,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-03-21 12:42:00,3.25,12637.0,France,5
547194,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2011-03-21 12:42:00,2.95,12637.0,France,5
547194,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-03-21 12:42:00,0.85,12637.0,France,5
547196,23004,TRAVEL CARD WALLET PANTRY,1,2011-03-21 12:44:00,0.42,12637.0,France,5
547196,22999,TRAVEL CARD WALLET RETRO PETALS,1,2011-03-21 12:44:00,0.42,12637.0,France,5
547196,23000,TRAVEL CARD WALLET TRANSPORT,2,2011-03-21 12:44:00,0.42,12637.0,France,5
547196,20665,RED RETROSPOT PURSE ,1,2011-03-21 12:44:00,2.95,12637.0,France,5
547327,22975,SPACEBOY CHILDRENS EGG CUP,12,2011-03-22 11:28:00,1.25,12681.0,France,5
547327,22976,CIRCUS PARADE CHILDRENS EGG CUP ,12,2011-03-22 11:28:00,1.25,12681.0,France,5
547327,22990,COTTON APRON PANTRY DESIGN,2,2011-03-22 11:28:00,4.95,12681.0,France,5
547327,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-03-22 11:28:00,2.55,12681.0,France,5
547327,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-03-22 11:28:00,2.55,12681.0,France,5
547327,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-03-22 11:28:00,4.95,12681.0,France,5
547327,22745,POPPY'S PLAYHOUSE BEDROOM ,6,2011-03-22 11:28:00,2.1,12681.0,France,5
547327,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-03-22 11:28:00,2.1,12681.0,France,5
547327,21889,WOODEN BOX OF DOMINOES,12,2011-03-22 11:28:00,1.25,12681.0,France,5
547327,22502,PICNIC BASKET WICKER SMALL,4,2011-03-22 11:28:00,5.95,12681.0,France,5
547327,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-03-22 11:28:00,4.95,12681.0,France,5
547327,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-03-22 11:28:00,2.95,12681.0,France,5
547327,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,2011-03-22 11:28:00,4.15,12681.0,France,5
547327,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-03-22 11:28:00,4.15,12681.0,France,5
547327,20725,LUNCH BAG RED RETROSPOT,10,2011-03-22 11:28:00,1.65,12681.0,France,5
547327,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-03-22 11:28:00,2.95,12681.0,France,5
547327,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-03-22 11:28:00,1.65,12681.0,France,5
547327,22431,WATERING CAN BLUE ELEPHANT,6,2011-03-22 11:28:00,1.95,12681.0,France,5
547327,22467,GUMBALL COAT RACK,6,2011-03-22 11:28:00,2.55,12681.0,France,5
547327,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-03-22 11:28:00,1.65,12681.0,France,5
547327,22398,MAGNETS PACK OF 4 SWALLOWS,12,2011-03-22 11:28:00,1.25,12681.0,France,5
547327,20749,ASSORTED COLOUR MINI CASES,2,2011-03-22 11:28:00,7.95,12681.0,France,5
547327,20750,RED RETROSPOT MINI CASES,2,2011-03-22 11:28:00,7.95,12681.0,France,5
547327,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-03-22 11:28:00,0.42,12681.0,France,5
547327,22815,CARD PSYCHEDELIC APPLES,12,2011-03-22 11:28:00,0.42,12681.0,France,5
547327,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-03-22 11:28:00,8.25,12681.0,France,5
547327,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-03-22 11:28:00,8.25,12681.0,France,5
547327,23049,RECYCLED ACAPULCO MAT RED,2,2011-03-22 11:28:00,8.25,12681.0,France,5
547327,22727,ALARM CLOCK BAKELIKE RED ,4,2011-03-22 11:28:00,3.75,12681.0,France,5
547327,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-03-22 11:28:00,3.75,12681.0,France,5
547327,POST,POSTAGE,3,2011-03-22 11:28:00,18.0,12681.0,France,5
547492,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-03-23 12:06:00,4.95,12604.0,France,5
547492,21213,PACK OF 72 SKULL CAKE CASES,24,2011-03-23 12:06:00,0.55,12604.0,France,5
547492,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-23 12:06:00,0.55,12604.0,France,5
547492,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-23 12:06:00,0.55,12604.0,France,5
547492,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-23 12:06:00,1.45,12604.0,France,5
547492,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-03-23 12:06:00,1.25,12604.0,France,5
547492,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-03-23 12:06:00,1.95,12604.0,France,5
547492,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-03-23 12:06:00,1.95,12604.0,France,5
547492,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,2011-03-23 12:06:00,2.1,12604.0,France,5
547492,POST,POSTAGE,1,2011-03-23 12:06:00,18.0,12604.0,France,5
547504,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-23 13:33:00,0.55,12683.0,France,5
547504,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-23 13:33:00,0.55,12683.0,France,5
547504,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-23 13:33:00,0.55,12683.0,France,5
547504,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-03-23 13:33:00,0.55,12683.0,France,5
547504,22960,JAM MAKING SET WITH JARS,6,2011-03-23 13:33:00,4.25,12683.0,France,5
547504,22961,JAM MAKING SET PRINTED,12,2011-03-23 13:33:00,1.45,12683.0,France,5
547504,84997D,CHILDRENS CUTLERY POLKADOT PINK,6,2011-03-23 13:33:00,4.15,12683.0,France,5
547504,84997B,CHILDRENS CUTLERY RETROSPOT RED ,6,2011-03-23 13:33:00,4.15,12683.0,France,5
547504,21238,RED RETROSPOT CUP,16,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,22437,SET OF 9 BLACK SKULL BALLOONS,20,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,22436,12 COLOURED PARTY BALLOONS,20,2011-03-23 13:33:00,0.65,12683.0,France,5
547504,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-03-23 13:33:00,1.25,12683.0,France,5
547504,22435,SET OF 9 HEART SHAPED BALLOONS,100,2011-03-23 13:33:00,1.06,12683.0,France,5
547504,22704,WRAP RED APPLES ,25,2011-03-23 13:33:00,0.42,12683.0,France,5
547504,22908,PACK OF 20 NAPKINS RED APPLES,60,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,21946,PARTY TIME DESIGN FLANNEL,12,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,21943,CAKES AND RABBITS DESIGN FLANNEL ,12,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,22303,COFFEE MUG APPLES DESIGN,36,2011-03-23 13:33:00,2.1,12683.0,France,5
547504,22898,CHILDRENS APRON APPLES DESIGN,8,2011-03-23 13:33:00,1.95,12683.0,France,5
547504,22302,COFFEE MUG PEARS  DESIGN,36,2011-03-23 13:33:00,2.1,12683.0,France,5
547504,22705,WRAP GREEN PEARS ,25,2011-03-23 13:33:00,0.42,12683.0,France,5
547504,21087,SET/6 POSIES PAPER CUPS,24,2011-03-23 13:33:00,0.65,12683.0,France,5
547504,21086,SET/6 RED SPOTTY PAPER CUPS,24,2011-03-23 13:33:00,0.65,12683.0,France,5
547504,21987,PACK OF 6 SKULL PAPER CUPS,12,2011-03-23 13:33:00,0.65,12683.0,France,5
547504,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,21989,PACK OF 20 SKULL PAPER NAPKINS,12,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,21094,SET/6 RED SPOTTY PAPER PLATES,24,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,21988,PACK OF 6 SKULL PAPER PLATES,24,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,21239,PINK  POLKADOT CUP,8,2011-03-23 13:33:00,0.85,12683.0,France,5
547504,21242,RED RETROSPOT PLATE ,8,2011-03-23 13:33:00,1.69,12683.0,France,5
547504,21243,PINK  POLKADOT PLATE ,8,2011-03-23 13:33:00,1.69,12683.0,France,5
547504,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-03-23 13:33:00,1.25,12683.0,France,5
547504,23231,WRAP DOILEY DESIGN,25,2011-03-23 13:33:00,0.42,12683.0,France,5
547504,22027,TEA PARTY BIRTHDAY CARD,12,2011-03-23 13:33:00,0.42,12683.0,France,5
547504,POST,POSTAGE,8,2011-03-23 13:33:00,18.0,12683.0,France,5
547508,22629,SPACEBOY LUNCH BOX ,64,2011-03-23 13:39:00,1.65,12683.0,France,5
547508,22659,LUNCH BOX I LOVE LONDON,64,2011-03-23 13:39:00,1.65,12683.0,France,5
547508,22630,DOLLY GIRL LUNCH BOX,24,2011-03-23 13:39:00,1.95,12683.0,France,5
547508,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-23 13:39:00,1.45,12683.0,France,5
547508,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-03-23 13:39:00,1.25,12683.0,France,5
547508,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-03-23 13:39:00,1.25,12683.0,France,5
547508,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-03-23 13:39:00,1.25,12683.0,France,5
547508,21195,PINK  HONEYCOMB PAPER BALL ,6,2011-03-23 13:39:00,2.1,12683.0,France,5
547520,22631,CIRCUS PARADE LUNCH BOX ,12,2011-03-23 14:55:00,1.95,12564.0,France,5
547520,22629,SPACEBOY LUNCH BOX ,12,2011-03-23 14:55:00,1.95,12564.0,France,5
547520,22659,LUNCH BOX I LOVE LONDON,12,2011-03-23 14:55:00,1.95,12564.0,France,5
547520,22630,DOLLY GIRL LUNCH BOX,12,2011-03-23 14:55:00,1.95,12564.0,France,5
547520,22628,PICNIC BOXES SET OF 3 RETROSPOT ,4,2011-03-23 14:55:00,4.95,12564.0,France,5
547520,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-03-23 14:55:00,2.95,12564.0,France,5
547520,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-03-23 14:55:00,2.95,12564.0,France,5
547520,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-03-23 14:55:00,1.65,12564.0,France,5
547520,22383,LUNCH BAG SUKI DESIGN ,10,2011-03-23 14:55:00,1.65,12564.0,France,5
547520,23009,I LOVE LONDON BABY GIFT SET,1,2011-03-23 14:55:00,16.95,12564.0,France,5
547520,23007, SPACEBOY BABY GIFT SET,2,2011-03-23 14:55:00,16.95,12564.0,France,5
547520,22384,LUNCH BAG PINK POLKADOT,10,2011-03-23 14:55:00,1.65,12564.0,France,5
547520,20750,RED RETROSPOT MINI CASES,2,2011-03-23 14:55:00,7.95,12564.0,France,5
547520,21708,FOLDING UMBRELLA CREAM POLKADOT,4,2011-03-23 14:55:00,4.95,12564.0,France,5
547520,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,4,2011-03-23 14:55:00,4.95,12564.0,France,5
547520,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-03-23 14:55:00,4.95,12564.0,France,5
547520,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,4,2011-03-23 14:55:00,4.95,12564.0,France,5
547520,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,4,2011-03-23 14:55:00,4.95,12564.0,France,5
547520,84429A,MEDIUM PINK BUDDHA HEAD ,6,2011-03-23 14:55:00,2.95,12564.0,France,5
547520,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,2011-03-23 14:55:00,5.95,12564.0,France,5
547520,POST,POSTAGE,3,2011-03-23 14:55:00,18.0,12564.0,France,5
547722,20973,12 PENCIL SMALL TUBE WOODLAND,24,2011-03-25 10:19:00,0.65,12553.0,France,5
547722,20725,LUNCH BAG RED RETROSPOT,10,2011-03-25 10:19:00,1.65,12553.0,France,5
547722,15056BL,EDWARDIAN PARASOL BLACK,3,2011-03-25 10:19:00,5.95,12553.0,France,5
547722,51014L,"FEATHER PEN,LIGHT PINK",12,2011-03-25 10:19:00,0.85,12553.0,France,5
547722,22621,TRADITIONAL KNITTING NANCY,12,2011-03-25 10:19:00,1.45,12553.0,France,5
547722,21056,DOCTOR'S BAG SOFT TOY,2,2011-03-25 10:19:00,8.95,12553.0,France,5
547722,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-03-25 10:19:00,1.65,12553.0,France,5
547722,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-03-25 10:19:00,1.65,12553.0,France,5
547722,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-03-25 10:19:00,0.85,12553.0,France,5
547722,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,24,2011-03-25 10:19:00,0.85,12553.0,France,5
547722,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-03-25 10:19:00,0.65,12553.0,France,5
547722,21084,SET/6 COLLAGE PAPER CUPS,12,2011-03-25 10:19:00,0.65,12553.0,France,5
547722,21090,SET/6 COLLAGE PAPER PLATES,12,2011-03-25 10:19:00,0.85,12553.0,France,5
547722,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-03-25 10:19:00,1.95,12553.0,France,5
547722,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-03-25 10:19:00,0.29,12553.0,France,5
547722,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-03-25 10:19:00,2.55,12553.0,France,5
547722,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,2011-03-25 10:19:00,4.15,12553.0,France,5
547722,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-25 10:19:00,2.95,12553.0,France,5
547722,21219,SET/4 BADGES BALLOON GIRL,10,2011-03-25 10:19:00,1.25,12553.0,France,5
547722,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-03-25 10:19:00,0.85,12553.0,France,5
547722,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,2011-03-25 10:19:00,4.15,12553.0,France,5
547722,22029,SPACEBOY BIRTHDAY CARD,12,2011-03-25 10:19:00,0.42,12553.0,France,5
547722,POST,POSTAGE,3,2011-03-25 10:19:00,18.0,12553.0,France,5
547863,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,6,2011-03-27 13:07:00,2.95,12728.0,France,5
547863,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-03-27 13:07:00,1.65,12728.0,France,5
547863,22423,REGENCY CAKESTAND 3 TIER,2,2011-03-27 13:07:00,12.75,12728.0,France,5
547863,21843,RED RETROSPOT CAKE STAND,2,2011-03-27 13:07:00,10.95,12728.0,France,5
547863,21746,SMALL RED RETROSPOT WINDMILL,12,2011-03-27 13:07:00,1.25,12728.0,France,5
547863,22605,WOODEN CROQUET GARDEN SET,1,2011-03-27 13:07:00,14.95,12728.0,France,5
547863,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-27 13:07:00,0.55,12728.0,France,5
547863,POST,POSTAGE,2,2011-03-27 13:07:00,18.0,12728.0,France,5
547892,22191,IVORY DINER WALL CLOCK,2,2011-03-28 10:15:00,8.5,12669.0,France,5
547892,22192,BLUE DINER WALL CLOCK,2,2011-03-28 10:15:00,8.5,12669.0,France,5
547892,22193,RED DINER WALL CLOCK,2,2011-03-28 10:15:00,8.5,12669.0,France,5
547892,22630,DOLLY GIRL LUNCH BOX,12,2011-03-28 10:15:00,1.95,12669.0,France,5
547892,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-03-28 10:15:00,0.85,12669.0,France,5
547892,22949,36 DOILIES DOLLY GIRL,12,2011-03-28 10:15:00,1.45,12669.0,France,5
547892,22951,60 CAKE CASES DOLLY GIRL DESIGN,24,2011-03-28 10:15:00,0.55,12669.0,France,5
547892,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-03-28 10:15:00,0.55,12669.0,France,5
547892,22629,SPACEBOY LUNCH BOX ,12,2011-03-28 10:15:00,1.95,12669.0,France,5
547892,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,22659,LUNCH BOX I LOVE LONDON,12,2011-03-28 10:15:00,1.95,12669.0,France,5
547892,22971,QUEENS GUARD COFFEE MUG,6,2011-03-28 10:15:00,2.55,12669.0,France,5
547892,22713,CARD I LOVE LONDON ,12,2011-03-28 10:15:00,0.42,12669.0,France,5
547892,22616,PACK OF 12 LONDON TISSUES ,24,2011-03-28 10:15:00,0.29,12669.0,France,5
547892,22970,LONDON BUS COFFEE MUG,6,2011-03-28 10:15:00,2.55,12669.0,France,5
547892,22551,PLASTERS IN TIN SPACEBOY,12,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,22555,PLASTERS IN TIN STRONGMAN,12,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,22553,PLASTERS IN TIN SKULLS,12,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-03-28 10:15:00,0.29,12669.0,France,5
547892,22614,PACK OF 12 SPACEBOY TISSUES,24,2011-03-28 10:15:00,0.29,12669.0,France,5
547892,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,2011-03-28 10:15:00,0.29,12669.0,France,5
547892,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-03-28 10:15:00,0.29,12669.0,France,5
547892,20723,STRAWBERRY CHARLOTTE BAG,10,2011-03-28 10:15:00,0.85,12669.0,France,5
547892,20719,WOODLAND CHARLOTTE BAG,10,2011-03-28 10:15:00,0.85,12669.0,France,5
547892,20726,LUNCH BAG WOODLAND,10,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,85099F,JUMBO BAG STRAWBERRY,10,2011-03-28 10:15:00,1.95,12669.0,France,5
547892,22992,REVOLVER WOODEN RULER ,12,2011-03-28 10:15:00,1.95,12669.0,France,5
547892,22197,SMALL POPCORN HOLDER,12,2011-03-28 10:15:00,0.85,12669.0,France,5
547892,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,22631,CIRCUS PARADE LUNCH BOX ,12,2011-03-28 10:15:00,1.95,12669.0,France,5
547892,22997,TRAVEL CARD WALLET UNION JACK,24,2011-03-28 10:15:00,0.42,12669.0,France,5
547892,23006,TRAVEL CARD WALLET FLOWER MEADOW,24,2011-03-28 10:15:00,0.42,12669.0,France,5
547892,23004,TRAVEL CARD WALLET PANTRY,24,2011-03-28 10:15:00,0.42,12669.0,France,5
547892,23000,TRAVEL CARD WALLET TRANSPORT,24,2011-03-28 10:15:00,0.42,12669.0,France,5
547892,22900, SET 2 TEA TOWELS I LOVE LONDON ,6,2011-03-28 10:15:00,2.95,12669.0,France,5
547892,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,2011-03-28 10:15:00,1.25,12669.0,France,5
547892,22396,MAGNETS PACK OF 4 RETRO PHOTO,12,2011-03-28 10:15:00,1.25,12669.0,France,5
547892,22922,FRIDGE MAGNETS US DINER ASSORTED,12,2011-03-28 10:15:00,0.85,12669.0,France,5
547892,23178,JAM CLOCK MAGNET,6,2011-03-28 10:15:00,2.89,12669.0,France,5
547892,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2011-03-28 10:15:00,1.25,12669.0,France,5
547892,22781,GUMBALL MAGAZINE RACK,2,2011-03-28 10:15:00,7.65,12669.0,France,5
547892,22626,BLACK KITCHEN SCALES,2,2011-03-28 10:15:00,8.5,12669.0,France,5
547892,22727,ALARM CLOCK BAKELIKE RED ,4,2011-03-28 10:15:00,3.75,12669.0,France,5
547892,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-03-28 10:15:00,3.75,12669.0,France,5
547892,22729,ALARM CLOCK BAKELIKE ORANGE,4,2011-03-28 10:15:00,3.75,12669.0,France,5
547892,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-03-28 10:15:00,0.85,12669.0,France,5
547892,22960,JAM MAKING SET WITH JARS,6,2011-03-28 10:15:00,4.25,12669.0,France,5
547892,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-03-28 10:15:00,2.95,12669.0,France,5
547892,22908,PACK OF 20 NAPKINS RED APPLES,12,2011-03-28 10:15:00,0.85,12669.0,France,5
547892,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,6,2011-03-28 10:15:00,2.95,12669.0,France,5
547892,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-03-28 10:15:00,1.25,12669.0,France,5
547892,22303,COFFEE MUG APPLES DESIGN,6,2011-03-28 10:15:00,2.55,12669.0,France,5
547892,22302,COFFEE MUG PEARS  DESIGN,6,2011-03-28 10:15:00,2.55,12669.0,France,5
547892,22859,EASTER TIN BUNNY BOUQUET,12,2011-03-28 10:15:00,1.65,12669.0,France,5
547892,22856,ASSORTED EASTER DECORATIONS  BELLS,12,2011-03-28 10:15:00,1.25,12669.0,France,5
547892,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-03-28 10:15:00,1.25,12669.0,France,5
547892,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,2011-03-28 10:15:00,2.55,12669.0,France,5
547892,22930,BAKING MOULD HEART MILK CHOCOLATE,6,2011-03-28 10:15:00,2.55,12669.0,France,5
547892,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-28 10:15:00,1.45,12669.0,France,5
547892,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-03-28 10:15:00,1.45,12669.0,France,5
547892,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2011-03-28 10:15:00,0.55,12669.0,France,5
547892,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-03-28 10:15:00,0.55,12669.0,France,5
547892,84991,60 TEATIME FAIRY CAKE CASES,24,2011-03-28 10:15:00,0.55,12669.0,France,5
547892,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-03-28 10:15:00,0.55,12669.0,France,5
547892,POST,POSTAGE,6,2011-03-28 10:15:00,18.0,12669.0,France,5
548409,21843,RED RETROSPOT CAKE STAND,6,2011-03-31 10:27:00,10.95,12731.0,France,5
548409,22072,RED RETROSPOT TEA CUP AND SAUCER ,24,2011-03-31 10:27:00,3.39,12731.0,France,5
548409,22697,GREEN REGENCY TEACUP AND SAUCER,12,2011-03-31 10:27:00,2.95,12731.0,France,5
