年齢,職業,婚姻,学歴,債務不履行,平均残高,住宅ローン,個人ローン,連絡手段,最終通話日,最終通話月,最終通話秒数,通話回数_販促中,前回販促後_経過日数,通話回数_販促前,前回販促結果,今回販促結果
45,blue-collar,married,unknown,いいえ,0,いいえ,いいえ,cellular,4,aug,408,1,-1,0,unknown,失敗
31,blue-collar,single,secondary,いいえ,-4,はい,いいえ,cellular,15,may,110,1,-1,0,unknown,失敗
57,self-employed,single,secondary,いいえ,3277,いいえ,いいえ,unknown,5,jun,127,4,-1,0,unknown,失敗
40,admin.,single,tertiary,いいえ,1248,いいえ,いいえ,unknown,11,jun,1290,2,-1,0,unknown,成功
30,management,single,tertiary,いいえ,6495,いいえ,いいえ,cellular,30,mar,78,3,-1,0,unknown,失敗
35,management,married,tertiary,いいえ,2583,いいえ,いいえ,cellular,19,nov,210,1,-1,0,unknown,失敗
59,self-employed,married,secondary,いいえ,170,いいえ,いいえ,cellular,9,jul,62,1,-1,0,unknown,失敗
39,blue-collar,married,primary,いいえ,800,はい,いいえ,cellular,19,nov,76,6,-1,0,unknown,失敗
25,admin.,single,secondary,いいえ,654,いいえ,いいえ,cellular,8,apr,216,1,-1,0,unknown,失敗
31,technician,single,tertiary,いいえ,7005,いいえ,いいえ,cellular,26,aug,171,4,-1,0,unknown,失敗
53,technician,divorced,secondary,いいえ,392,はい,いいえ,unknown,28,may,59,1,-1,0,unknown,失敗
46,blue-collar,single,primary,いいえ,3046,はい,はい,cellular,18,nov,84,1,183,1,other,失敗
58,unemployed,married,secondary,いいえ,0,いいえ,いいえ,unknown,3,jul,84,1,-1,0,unknown,失敗
40,admin.,married,primary,いいえ,72,はい,はい,cellular,21,nov,849,1,-1,0,unknown,成功
39,entrepreneur,married,secondary,いいえ,0,はい,いいえ,unknown,15,may,171,10,-1,0,unknown,失敗
38,technician,married,secondary,いいえ,254,はい,いいえ,unknown,27,may,359,6,-1,0,unknown,失敗
41,technician,divorced,secondary,いいえ,4047,はい,いいえ,cellular,4,may,14,5,75,1,success,失敗
32,technician,single,unknown,いいえ,491,いいえ,いいえ,cellular,9,jul,474,7,-1,0,unknown,成功
55,admin.,single,secondary,いいえ,645,いいえ,いいえ,telephone,10,jul,123,1,-1,0,unknown,失敗
33,management,married,tertiary,いいえ,5289,はい,いいえ,cellular,6,may,487,2,-1,0,unknown,失敗
42,management,divorced,tertiary,いいえ,-259,いいえ,はい,cellular,29,jan,149,1,-1,0,unknown,失敗
52,management,married,tertiary,いいえ,6873,はい,いいえ,cellular,21,nov,235,2,-1,0,unknown,失敗
43,blue-collar,married,secondary,いいえ,2105,いいえ,いいえ,telephone,30,apr,93,2,-1,0,unknown,失敗
35,technician,married,tertiary,いいえ,489,いいえ,いいえ,cellular,5,aug,592,2,-1,0,unknown,失敗
37,management,married,tertiary,いいえ,900,はい,いいえ,cellular,25,may,116,1,18,3,failure,失敗
32,entrepreneur,married,secondary,いいえ,1328,はい,いいえ,unknown,6,jun,80,5,-1,0,unknown,失敗
32,management,divorced,tertiary,いいえ,4393,いいえ,いいえ,cellular,27,aug,88,3,-1,0,unknown,失敗
51,admin.,married,secondary,いいえ,101,いいえ,いいえ,cellular,7,aug,217,3,-1,0,unknown,失敗
43,blue-collar,single,secondary,いいえ,318,はい,いいえ,unknown,5,jun,736,2,-1,0,unknown,成功
38,unemployed,married,primary,いいえ,890,はい,いいえ,cellular,5,feb,43,2,-1,0,unknown,失敗
36,admin.,divorced,secondary,いいえ,-37,はい,いいえ,unknown,27,may,151,1,-1,0,unknown,失敗
52,blue-collar,single,primary,いいえ,210,はい,いいえ,unknown,12,may,154,1,-1,0,unknown,失敗
44,services,married,secondary,いいえ,163,はい,いいえ,cellular,17,nov,73,1,-1,0,unknown,失敗
51,entrepreneur,divorced,tertiary,いいえ,2109,いいえ,いいえ,cellular,12,apr,119,1,181,2,success,失敗
58,blue-collar,married,secondary,いいえ,544,いいえ,いいえ,unknown,17,jun,97,1,-1,0,unknown,失敗
31,blue-collar,married,secondary,いいえ,1117,はい,いいえ,unknown,28,may,340,3,-1,0,unknown,失敗
57,retired,married,unknown,いいえ,316,はい,いいえ,unknown,3,jun,72,8,-1,0,unknown,失敗
36,entrepreneur,single,secondary,いいえ,157,はい,いいえ,unknown,8,may,41,1,-1,0,unknown,失敗
55,retired,divorced,secondary,いいえ,-268,いいえ,はい,cellular,24,jul,1417,1,-1,0,unknown,成功
37,unemployed,single,primary,いいえ,3777,いいえ,いいえ,cellular,5,feb,206,3,-1,0,unknown,失敗
34,admin.,single,secondary,いいえ,892,はい,いいえ,cellular,21,nov,177,2,184,1,failure,失敗
60,entrepreneur,divorced,secondary,いいえ,80,はい,いいえ,unknown,15,may,397,1,-1,0,unknown,失敗
57,management,married,unknown,いいえ,1054,いいえ,いいえ,unknown,20,jun,25,3,-1,0,unknown,失敗
46,blue-collar,divorced,unknown,いいえ,2391,はい,いいえ,cellular,31,jul,148,2,-1,0,unknown,失敗
32,management,single,tertiary,いいえ,4,はい,いいえ,unknown,9,may,179,2,-1,0,unknown,失敗
32,management,single,tertiary,いいえ,36,いいえ,いいえ,cellular,28,aug,108,7,-1,0,unknown,失敗
31,blue-collar,single,unknown,いいえ,-340,はい,いいえ,cellular,30,jul,520,6,-1,0,unknown,失敗
46,admin.,married,primary,いいえ,31,はい,いいえ,unknown,15,may,144,1,-1,0,unknown,失敗
33,technician,single,secondary,いいえ,920,はい,いいえ,cellular,21,nov,58,1,122,4,failure,失敗
55,unemployed,married,secondary,いいえ,4733,はい,いいえ,cellular,19,nov,70,1,174,2,other,失敗
42,blue-collar,married,secondary,いいえ,476,はい,いいえ,unknown,13,may,93,1,-1,0,unknown,失敗
54,technician,married,secondary,いいえ,465,はい,はい,cellular,17,nov,92,1,-1,0,unknown,失敗
40,blue-collar,married,secondary,いいえ,178,はい,いいえ,cellular,11,jul,595,2,-1,0,unknown,失敗
53,retired,divorced,primary,いいえ,-24,いいえ,はい,cellular,14,jul,319,3,-1,0,unknown,失敗
50,admin.,married,secondary,はい,-437,はい,はい,unknown,17,jun,83,1,-1,0,unknown,失敗
37,blue-collar,married,secondary,いいえ,198,はい,いいえ,cellular,13,may,156,5,369,2,failure,失敗
46,blue-collar,married,secondary,いいえ,1045,はい,はい,unknown,7,may,149,1,-1,0,unknown,失敗
33,blue-collar,divorced,secondary,いいえ,176,はい,いいえ,unknown,12,may,157,5,-1,0,unknown,失敗
29,blue-collar,married,unknown,いいえ,135,はい,いいえ,unknown,23,may,150,6,-1,0,unknown,失敗
62,technician,married,secondary,いいえ,135,はい,いいえ,telephone,16,nov,446,13,96,1,other,失敗
31,management,married,tertiary,いいえ,392,いいえ,いいえ,cellular,26,aug,119,3,-1,0,unknown,失敗
32,admin.,single,secondary,いいえ,422,はい,いいえ,unknown,16,may,221,2,-1,0,unknown,失敗
30,blue-collar,single,secondary,いいえ,2380,いいえ,いいえ,cellular,21,nov,95,3,-1,0,unknown,失敗
37,management,married,tertiary,いいえ,657,いいえ,いいえ,unknown,6,jun,227,1,-1,0,unknown,失敗
33,admin.,single,secondary,いいえ,32,いいえ,いいえ,cellular,11,jul,43,1,-1,0,unknown,失敗
39,entrepreneur,divorced,secondary,いいえ,-271,はい,いいえ,cellular,7,may,406,1,-1,0,unknown,失敗
33,management,single,tertiary,いいえ,1859,はい,いいえ,cellular,30,jan,1169,4,-1,0,unknown,失敗
39,management,married,tertiary,いいえ,-342,はい,いいえ,unknown,27,may,110,2,-1,0,unknown,失敗
34,technician,married,secondary,いいえ,294,はい,いいえ,cellular,8,jun,301,3,-1,0,unknown,成功
29,management,single,tertiary,いいえ,5980,はい,いいえ,unknown,28,may,317,1,-1,0,unknown,失敗
49,admin.,single,tertiary,いいえ,228,はい,いいえ,cellular,2,mar,368,1,-1,0,unknown,成功
54,services,single,secondary,いいえ,492,いいえ,いいえ,unknown,6,jun,330,1,-1,0,unknown,失敗
48,admin.,married,secondary,いいえ,387,いいえ,はい,telephone,20,nov,761,3,-1,0,unknown,失敗
48,technician,married,secondary,いいえ,220,いいえ,いいえ,cellular,28,jan,73,1,-1,0,unknown,失敗
34,services,married,secondary,いいえ,1337,いいえ,いいえ,cellular,17,dec,330,2,127,3,success,成功
50,technician,married,tertiary,いいえ,3117,いいえ,いいえ,unknown,9,jun,174,1,-1,0,unknown,失敗
57,retired,married,primary,いいえ,-12,いいえ,はい,cellular,12,aug,80,8,-1,0,unknown,失敗
37,technician,divorced,secondary,いいえ,3068,はい,はい,cellular,20,nov,370,2,195,1,other,成功
35,technician,married,tertiary,いいえ,-269,はい,はい,cellular,14,may,344,4,-1,0,unknown,失敗
59,housemaid,married,primary,いいえ,182,いいえ,いいえ,cellular,30,apr,92,1,86,1,failure,失敗
42,management,divorced,tertiary,いいえ,357,はい,いいえ,cellular,8,may,39,1,-1,0,unknown,失敗
55,services,married,secondary,いいえ,1150,いいえ,はい,cellular,23,jul,218,3,-1,0,unknown,失敗
36,services,married,secondary,いいえ,0,いいえ,いいえ,cellular,17,nov,94,1,-1,0,unknown,失敗
34,admin.,married,secondary,いいえ,233,はい,はい,cellular,8,jul,303,1,-1,0,unknown,失敗
50,management,divorced,tertiary,いいえ,0,いいえ,いいえ,cellular,29,aug,128,2,-1,0,unknown,失敗
50,management,married,tertiary,いいえ,1854,はい,はい,unknown,3,jun,119,2,-1,0,unknown,失敗
61,management,married,tertiary,いいえ,0,いいえ,いいえ,cellular,16,oct,136,2,-1,0,unknown,成功
41,admin.,married,secondary,いいえ,-396,はい,いいえ,cellular,7,jul,104,4,-1,0,unknown,失敗
30,technician,single,tertiary,いいえ,91,はい,はい,cellular,10,jul,179,1,-1,0,unknown,失敗
27,technician,single,tertiary,いいえ,11862,いいえ,いいえ,cellular,20,aug,217,1,87,6,failure,成功
41,blue-collar,single,secondary,いいえ,925,はい,いいえ,telephone,13,may,43,1,-1,0,unknown,失敗
30,management,single,tertiary,いいえ,492,はい,いいえ,cellular,7,may,94,1,-1,0,unknown,失敗
38,management,divorced,tertiary,いいえ,349,はい,いいえ,cellular,11,jul,151,2,-1,0,unknown,失敗
34,management,single,tertiary,いいえ,340,はい,いいえ,unknown,3,jun,633,28,-1,0,unknown,失敗
57,unknown,divorced,unknown,いいえ,4244,いいえ,いいえ,unknown,18,jun,626,5,-1,0,unknown,失敗
36,services,married,secondary,いいえ,-11,はい,いいえ,cellular,30,jul,172,28,-1,0,unknown,失敗
29,admin.,single,secondary,いいえ,43,はい,いいえ,unknown,9,may,179,2,-1,0,unknown,失敗
43,management,divorced,tertiary,いいえ,2367,いいえ,いいえ,cellular,22,sep,83,1,113,3,success,成功
43,technician,married,secondary,いいえ,369,はい,いいえ,unknown,4,jun,75,3,-1,0,unknown,失敗
39,technician,single,secondary,いいえ,-237,はい,いいえ,cellular,14,may,64,2,-1,0,unknown,失敗
30,services,married,secondary,いいえ,1399,いいえ,いいえ,cellular,28,jul,168,6,-1,0,unknown,失敗
60,retired,married,secondary,いいえ,78,いいえ,はい,unknown,27,jun,151,2,-1,0,unknown,失敗
54,services,married,secondary,いいえ,-165,いいえ,はい,unknown,3,jul,202,1,-1,0,unknown,失敗
40,blue-collar,single,primary,いいえ,1530,はい,いいえ,cellular,20,apr,8,3,315,1,failure,失敗
19,student,single,secondary,いいえ,329,いいえ,いいえ,cellular,30,apr,169,1,190,2,success,成功
36,blue-collar,married,secondary,いいえ,402,いいえ,はい,cellular,18,nov,86,2,154,1,failure,失敗
33,blue-collar,single,secondary,いいえ,123,いいえ,いいえ,cellular,2,feb,175,2,-1,0,unknown,失敗
56,housemaid,married,secondary,いいえ,619,はい,いいえ,telephone,21,jul,65,1,-1,0,unknown,失敗
39,management,married,tertiary,いいえ,1981,いいえ,いいえ,cellular,21,aug,1026,4,-1,0,unknown,失敗
33,blue-collar,married,primary,いいえ,141,はい,いいえ,unknown,21,may,578,2,-1,0,unknown,失敗
38,blue-collar,single,primary,いいえ,3132,いいえ,いいえ,cellular,5,feb,304,1,-1,0,unknown,失敗
33,technician,divorced,secondary,いいえ,3,いいえ,いいえ,cellular,4,feb,222,1,-1,0,unknown,失敗
55,technician,married,primary,いいえ,1498,いいえ,はい,unknown,17,jun,345,2,-1,0,unknown,失敗
38,technician,married,secondary,いいえ,525,はい,はい,telephone,18,may,15,7,178,1,other,失敗
47,management,single,tertiary,いいえ,324,いいえ,はい,cellular,6,aug,72,1,-1,0,unknown,失敗
45,unemployed,single,secondary,いいえ,382,はい,はい,cellular,18,may,182,1,-1,0,unknown,失敗
24,student,single,secondary,いいえ,486,いいえ,いいえ,cellular,26,feb,281,2,270,2,other,失敗
29,admin.,single,secondary,いいえ,464,いいえ,いいえ,cellular,10,aug,317,2,518,1,failure,成功
33,management,married,tertiary,いいえ,1585,いいえ,いいえ,cellular,8,aug,183,2,-1,0,unknown,失敗
28,management,single,tertiary,いいえ,2380,いいえ,いいえ,cellular,14,sep,394,2,-1,0,unknown,失敗
47,management,single,tertiary,いいえ,372,いいえ,いいえ,cellular,15,jun,257,1,-1,0,unknown,成功
42,technician,married,tertiary,いいえ,2106,はい,はい,unknown,14,may,162,2,-1,0,unknown,失敗
38,management,single,tertiary,いいえ,4841,いいえ,いいえ,cellular,22,may,580,3,-1,0,unknown,失敗
38,management,married,tertiary,いいえ,389,はい,いいえ,unknown,6,may,262,1,-1,0,unknown,失敗
45,admin.,married,secondary,いいえ,1214,はい,いいえ,cellular,2,feb,150,2,189,2,failure,失敗
52,technician,married,secondary,いいえ,1033,いいえ,いいえ,cellular,28,jan,198,3,-1,0,unknown,失敗
54,blue-collar,married,secondary,いいえ,1636,いいえ,いいえ,telephone,20,jul,1008,2,-1,0,unknown,成功
37,management,married,tertiary,いいえ,1330,はい,いいえ,cellular,29,jan,41,2,261,1,failure,失敗
41,entrepreneur,married,primary,いいえ,0,はい,はい,cellular,18,nov,311,1,-1,0,unknown,失敗
37,blue-collar,married,secondary,はい,1147,はい,はい,unknown,26,may,114,2,-1,0,unknown,失敗
50,management,married,tertiary,いいえ,332,はい,いいえ,unknown,2,jun,68,4,-1,0,unknown,失敗
56,management,divorced,primary,いいえ,7496,いいえ,いいえ,unknown,9,jun,164,3,-1,0,unknown,失敗
40,management,married,tertiary,いいえ,0,いいえ,いいえ,cellular,7,jul,111,1,-1,0,unknown,失敗
25,services,single,secondary,いいえ,281,いいえ,はい,cellular,9,jul,173,1,-1,0,unknown,失敗
49,admin.,married,secondary,いいえ,167,いいえ,はい,cellular,9,jul,51,1,-1,0,unknown,失敗
29,blue-collar,married,primary,いいえ,79,はい,いいえ,cellular,18,may,27,4,356,2,failure,失敗
31,admin.,single,tertiary,いいえ,355,はい,いいえ,cellular,12,may,609,1,-1,0,unknown,成功
31,services,single,secondary,いいえ,166,はい,いいえ,cellular,11,may,227,1,-1,0,unknown,失敗
32,blue-collar,single,primary,いいえ,1450,はい,いいえ,cellular,6,feb,72,6,273,1,other,失敗
56,retired,married,primary,いいえ,-1,いいえ,いいえ,cellular,27,aug,89,23,-1,0,unknown,失敗
28,blue-collar,married,tertiary,いいえ,335,はい,いいえ,cellular,14,may,256,1,322,3,success,失敗
52,blue-collar,married,secondary,いいえ,2276,いいえ,いいえ,unknown,20,jun,83,3,-1,0,unknown,失敗
37,blue-collar,married,primary,いいえ,-325,はい,はい,unknown,6,may,112,2,-1,0,unknown,失敗
33,admin.,married,tertiary,いいえ,882,いいえ,いいえ,telephone,21,oct,39,1,151,3,failure,失敗
34,technician,single,tertiary,いいえ,2521,いいえ,いいえ,cellular,13,aug,73,2,-1,0,unknown,失敗
18,student,single,unknown,いいえ,108,いいえ,いいえ,cellular,8,sep,169,1,-1,0,unknown,成功
31,self-employed,married,tertiary,いいえ,322,はい,いいえ,unknown,8,may,159,1,-1,0,unknown,失敗
36,admin.,married,secondary,いいえ,2061,はい,はい,cellular,5,mar,53,3,-1,0,unknown,失敗
39,technician,single,tertiary,いいえ,139,いいえ,いいえ,telephone,1,jun,182,1,-1,0,unknown,失敗
47,management,married,tertiary,いいえ,-315,はい,はい,cellular,27,aug,112,9,-1,0,unknown,失敗
50,entrepreneur,married,tertiary,いいえ,2198,いいえ,いいえ,unknown,16,jun,170,6,-1,0,unknown,失敗
25,management,single,tertiary,いいえ,145,いいえ,いいえ,cellular,7,aug,121,1,-1,0,unknown,失敗
24,blue-collar,single,secondary,いいえ,6837,はい,いいえ,cellular,7,may,345,1,-1,0,unknown,失敗
55,blue-collar,married,secondary,いいえ,49,はい,いいえ,cellular,7,jul,494,4,-1,0,unknown,成功
43,management,married,tertiary,いいえ,15423,はい,はい,cellular,21,nov,170,2,-1,0,unknown,失敗
53,technician,divorced,secondary,いいえ,989,はい,いいえ,unknown,5,may,812,1,-1,0,unknown,失敗
42,management,married,tertiary,いいえ,9916,はい,いいえ,cellular,21,nov,306,1,-1,0,unknown,失敗
50,services,married,secondary,いいえ,992,はい,いいえ,unknown,30,may,407,1,-1,0,unknown,失敗
42,self-employed,married,secondary,いいえ,68,いいえ,いいえ,cellular,14,aug,314,2,-1,0,unknown,失敗
45,housemaid,married,tertiary,いいえ,2424,いいえ,いいえ,unknown,5,jun,452,1,-1,0,unknown,失敗
30,management,single,tertiary,いいえ,440,はい,いいえ,cellular,11,sep,129,2,-1,0,unknown,失敗
31,management,married,tertiary,いいえ,10884,いいえ,いいえ,cellular,10,aug,294,3,98,2,success,成功
59,self-employed,married,tertiary,いいえ,185,いいえ,いいえ,cellular,22,jun,177,5,138,1,failure,失敗
48,admin.,married,tertiary,いいえ,960,はい,いいえ,unknown,29,may,286,3,-1,0,unknown,失敗
38,management,single,tertiary,いいえ,16957,はい,いいえ,telephone,29,jan,208,1,247,2,failure,失敗
37,technician,married,secondary,いいえ,180,いいえ,いいえ,cellular,8,aug,215,2,-1,0,unknown,失敗
30,technician,married,secondary,いいえ,2107,いいえ,いいえ,cellular,4,may,23,5,-1,0,unknown,失敗
38,management,married,tertiary,いいえ,1223,いいえ,いいえ,cellular,12,aug,1092,5,-1,0,unknown,成功
42,management,married,tertiary,いいえ,-671,いいえ,いいえ,cellular,28,aug,80,2,-1,0,unknown,失敗
74,retired,divorced,secondary,いいえ,4079,いいえ,いいえ,cellular,19,oct,343,3,-1,0,unknown,成功
32,blue-collar,married,primary,いいえ,80,はい,いいえ,unknown,20,may,614,2,-1,0,unknown,失敗
57,admin.,married,secondary,いいえ,407,はい,はい,cellular,15,may,166,3,-1,0,unknown,失敗
26,blue-collar,single,primary,いいえ,16,いいえ,はい,cellular,8,jul,249,2,-1,0,unknown,失敗
