年齢,職業,婚姻,学歴,平均残高,住宅ローン,個人ローン
32,unemployed,divorced,primary,0,False,False
42,blue-collar,married,secondary,-145,True,False
49,technician,divorced,secondary,30,False,True
59,retired,married,secondary,1121,True,False
32,services,married,secondary,1076,False,False
43,management,married,tertiary,254,True,True
39,services,married,secondary,1930,True,False
52,blue-collar,single,primary,0,False,False
33,services,divorced,secondary,437,True,False
60,retired,married,secondary,0,False,False
35,management,divorced,tertiary,286,True,False
47,admin.,married,secondary,0,True,False
34,services,married,secondary,1005,True,False
31,blue-collar,married,secondary,-84,False,True
52,entrepreneur,married,secondary,-36,False,True
43,entrepreneur,married,secondary,860,True,True
38,entrepreneur,married,tertiary,7752,True,False
35,blue-collar,single,secondary,3508,True,False
53,management,divorced,secondary,425,False,False
34,housemaid,married,secondary,390,True,False
34,technician,married,secondary,223,True,False
41,blue-collar,married,,402,True,False
37,housemaid,married,primary,0,False,True
61,retired,married,secondary,76,True,False
45,technician,married,,557,True,False
50,blue-collar,married,secondary,-731,True,False
44,admin.,married,secondary,100,True,False
59,retired,married,primary,-90,False,True
37,management,single,tertiary,24,False,False
44,entrepreneur,married,tertiary,468,True,True
38,self-employed,married,tertiary,0,False,True
41,management,married,tertiary,4,True,False
45,admin.,married,secondary,0,False,True
26,blue-collar,married,secondary,155,False,True
25,services,single,secondary,333,False,True
33,services,divorced,,392,True,False
56,admin.,married,secondary,105,False,False
29,housemaid,married,primary,0,True,False
35,blue-collar,divorced,secondary,0,False,False
59,blue-collar,divorced,secondary,0,False,True
38,services,single,secondary,164,False,True
58,management,married,tertiary,3864,True,False
40,entrepreneur,single,secondary,5,False,True
37,management,married,tertiary,1094,True,False
48,management,married,tertiary,269,True,False
41,technician,married,secondary,1321,True,False
42,management,married,tertiary,843,False,True
26,services,married,secondary,27,True,False
51,retired,married,secondary,509,True,False
60,retired,married,secondary,1091,False,True
41,housemaid,married,secondary,0,True,True
40,entrepreneur,married,secondary,0,False,True
46,services,married,secondary,311,True,True
43,admin.,married,secondary,59,True,False
42,management,married,tertiary,-100,True,False
31,admin.,married,secondary,10,False,False
56,unemployed,divorced,primary,109,False,False
29,technician,married,,2,False,False
32,management,single,tertiary,752,True,False
51,self-employed,married,tertiary,146,False,False
60,management,divorced,tertiary,20,False,True
53,blue-collar,married,secondary,0,False,True
34,blue-collar,married,secondary,291,True,False
30,entrepreneur,married,primary,2686,True,False
31,management,married,tertiary,582,True,False
42,blue-collar,single,secondary,-178,True,False
42,admin.,married,secondary,-1386,True,True
43,management,married,tertiary,348,False,True
54,retired,divorced,secondary,-57,False,True
57,technician,married,secondary,458,False,True
38,management,married,tertiary,465,True,True
27,unemployed,married,secondary,1228,False,False
53,blue-collar,married,primary,4143,False,False
46,technician,married,secondary,1590,True,False
29,blue-collar,married,secondary,162,True,False
53,retired,married,secondary,1278,True,False
42,management,married,tertiary,0,True,False
53,blue-collar,married,primary,38,False,True
36,services,married,secondary,0,True,True
36,housemaid,married,secondary,0,False,True
36,management,single,tertiary,854,True,True
57,admin.,married,secondary,1275,False,True
33,technician,married,tertiary,-988,True,True
58,technician,married,secondary,0,True,False
47,blue-collar,married,primary,683,True,False
47,management,divorced,tertiary,1149,False,True
40,blue-collar,married,secondary,299,True,False
41,technician,married,secondary,1838,True,False
34,services,married,secondary,29,True,False
45,self-employed,married,tertiary,0,True,True
31,blue-collar,married,secondary,-112,False,True
34,blue-collar,single,primary,-109,True,False
47,housemaid,married,primary,0,True,False
25,services,single,secondary,-352,False,False
46,management,married,tertiary,182,False,False
42,blue-collar,married,secondary,1,False,False
48,blue-collar,married,secondary,729,True,False
37,admin.,married,secondary,0,True,False
29,management,married,tertiary,0,True,True
32,self-employed,married,secondary,217,True,True
57,retired,married,primary,1238,True,False
34,management,married,tertiary,160,True,True
47,blue-collar,married,primary,185,False,False
47,management,single,tertiary,512,False,False
28,student,married,tertiary,1,False,False
41,technician,married,secondary,10438,True,False
34,technician,married,secondary,0,True,False
36,blue-collar,married,secondary,0,False,False
44,admin.,divorced,secondary,4353,True,False
43,management,single,tertiary,8224,True,False
45,blue-collar,divorced,primary,-207,False,False
52,self-employed,single,primary,217,False,True
27,services,single,secondary,1928,False,True
27,technician,single,,59,False,False
28,unemployed,single,secondary,-34,False,False
51,services,divorced,secondary,65,False,True
29,services,single,secondary,153,False,False
60,retired,married,secondary,597,False,False
39,blue-collar,married,secondary,0,True,False
46,blue-collar,married,primary,174,False,True
32,management,divorced,tertiary,222,False,True
51,entrepreneur,married,secondary,-799,False,True
37,unemployed,single,secondary,1020,True,False
59,housemaid,divorced,secondary,122,False,False
36,management,married,tertiary,287,True,True
33,student,single,tertiary,71,False,False
45,services,married,secondary,24,True,False
27,admin.,single,secondary,454,False,True
36,blue-collar,married,secondary,-231,False,True
29,management,married,tertiary,0,True,False
43,entrepreneur,married,tertiary,1,True,True
35,management,married,tertiary,300,True,False
41,admin.,married,tertiary,226,True,False
25,technician,single,secondary,534,False,False
36,management,single,tertiary,112,True,False
43,technician,single,tertiary,1154,False,False
60,management,married,primary,0,True,False
31,unemployed,married,secondary,31,True,False
38,housemaid,married,secondary,0,False,False
37,management,divorced,tertiary,1775,False,False
35,entrepreneur,married,secondary,313,True,False
49,retired,divorced,secondary,-268,True,False
45,management,married,tertiary,0,False,True
49,services,married,,463,True,False
44,entrepreneur,married,secondary,4389,True,False
32,blue-collar,divorced,primary,142,True,False
57,blue-collar,divorced,secondary,1103,True,False
40,management,married,tertiary,-37,False,True
32,technician,married,tertiary,4654,True,True
36,entrepreneur,married,tertiary,84,False,True
48,admin.,married,secondary,3064,True,False
31,blue-collar,married,secondary,0,False,True
54,retired,married,tertiary,4104,False,False
53,technician,divorced,secondary,0,True,True
30,blue-collar,single,primary,0,False,False
42,technician,married,secondary,0,True,True
39,management,divorced,tertiary,5009,True,False
41,blue-collar,divorced,primary,664,False,True
44,blue-collar,divorced,secondary,-1,False,True
42,services,married,secondary,0,False,False
56,management,married,primary,17,True,False
32,admin.,married,secondary,3,True,True
36,blue-collar,divorced,secondary,7051,False,True
55,retired,married,primary,4459,False,False
31,blue-collar,married,primary,0,True,False
31,technician,married,secondary,303,True,False
39,blue-collar,married,secondary,345,True,False
41,blue-collar,married,primary,8,True,False
40,management,married,secondary,4025,True,False
38,blue-collar,single,secondary,340,False,True
36,services,divorced,secondary,0,False,True
39,admin.,married,secondary,1388,True,False
28,admin.,married,secondary,317,True,False
30,admin.,married,secondary,0,False,False
54,retired,divorced,secondary,13,True,False
49,blue-collar,divorced,secondary,4177,True,False
36,services,married,secondary,297,True,True
50,admin.,married,secondary,219,True,False
38,technician,married,secondary,0,True,True
38,technician,divorced,tertiary,1425,True,False
36,entrepreneur,married,secondary,185,True,False
54,blue-collar,married,primary,126,True,False
35,admin.,single,tertiary,2622,False,False
33,admin.,married,secondary,0,True,False
35,admin.,married,secondary,348,True,True
31,self-employed,single,secondary,0,True,False
36,blue-collar,married,secondary,3420,True,False
30,management,married,tertiary,11,False,False
45,technician,married,secondary,1786,True,True
50,management,married,tertiary,2629,True,False
45,blue-collar,single,primary,-183,False,True
39,technician,single,tertiary,1531,False,False
58,retired,married,secondary,19,False,True
54,entrepreneur,married,secondary,0,False,True
37,blue-collar,married,primary,20,False,True
31,management,divorced,secondary,0,True,False
46,entrepreneur,divorced,secondary,-563,False,True
37,technician,married,secondary,729,True,False
29,student,single,tertiary,5,False,False
35,management,single,tertiary,635,False,False
25,blue-collar,married,secondary,0,False,True
35,management,married,secondary,0,True,False
39,management,married,tertiary,285,True,False
40,services,married,secondary,884,False,False
58,retired,married,tertiary,4048,False,True
46,entrepreneur,married,tertiary,406,True,False
49,housemaid,married,primary,278,True,False
36,admin.,married,secondary,898,False,False
33,technician,single,secondary,-325,True,False
52,services,married,secondary,497,True,False
42,blue-collar,divorced,secondary,667,True,False
31,technician,married,secondary,0,False,True
54,technician,divorced,secondary,765,True,True
44,management,married,tertiary,764,False,True
47,student,single,,107,False,False
27,entrepreneur,married,tertiary,139,False,False
35,blue-collar,single,secondary,885,True,False
37,management,married,tertiary,6014,True,False
51,blue-collar,married,secondary,463,True,True
38,management,single,tertiary,83,False,True
52,admin.,married,secondary,82,True,True
43,technician,single,secondary,326,True,False
53,blue-collar,married,secondary,6258,True,False
60,entrepreneur,married,secondary,480,False,True
36,services,married,secondary,321,True,False
25,blue-collar,single,secondary,377,False,False
37,services,single,secondary,459,False,False
39,management,married,tertiary,0,False,False
36,services,married,secondary,0,True,False
44,admin.,married,secondary,345,True,False
45,management,married,tertiary,1063,True,False
32,technician,single,secondary,210,True,False
28,management,single,tertiary,0,True,False
36,management,married,tertiary,446,True,False
