年齢,職業,婚姻,学歴,債務不履行,平均残高,住宅ローン,個人ローン,連絡手段,最終通話日,最終通話月,最終通話秒数,通話回数_販促中,前回販促後_経過日数,通話回数_販促前,前回販促結果,今回販促結果
28,technician,single,secondary,no,6551,no,no,cellular,10,mar,97,1,-1,0,unknown,no
29,admin.,married,tertiary,no,332,no,no,cellular,9,apr,179,1,-1,0,unknown,yes
34,management,married,tertiary,no,1048,no,no,cellular,7,aug,73,2,-1,0,unknown,no
44,blue-collar,married,primary,no,292,no,no,cellular,31,jul,99,4,-1,0,unknown,no
33,student,single,tertiary,no,4,yes,no,cellular,18,nov,203,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,1030,yes,no,cellular,31,jul,180,5,-1,0,unknown,no
60,retired,single,secondary,no,1625,no,no,unknown,12,jun,119,1,-1,0,unknown,no
29,admin.,single,secondary,no,3986,yes,no,unknown,9,may,488,2,-1,0,unknown,no
26,blue-collar,married,primary,no,133,no,yes,cellular,25,jul,57,3,-1,0,unknown,no
48,management,married,tertiary,no,1567,yes,no,cellular,20,aug,77,3,-1,0,unknown,no
30,services,single,secondary,no,1846,yes,no,cellular,19,nov,87,2,-1,0,unknown,no
36,self-employed,single,tertiary,no,0,yes,no,cellular,30,apr,204,1,-1,0,unknown,no
39,technician,divorced,secondary,no,115,no,no,cellular,25,aug,116,9,-1,0,unknown,no
45,management,married,tertiary,no,77,yes,no,cellular,17,nov,59,1,-1,0,unknown,no
28,blue-collar,single,primary,no,-232,yes,no,unknown,30,may,557,2,-1,0,unknown,no
39,services,married,secondary,no,1116,yes,no,cellular,30,jul,486,2,-1,0,unknown,no
37,technician,married,secondary,no,480,no,no,cellular,22,oct,344,2,182,8,other,yes
35,technician,single,unknown,no,726,yes,no,cellular,5,may,163,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,384,yes,no,unknown,6,may,1906,3,-1,0,unknown,no
26,blue-collar,single,secondary,no,2353,no,no,cellular,3,feb,498,2,-1,0,unknown,no
42,management,single,tertiary,no,270,yes,no,cellular,31,jul,68,5,-1,0,unknown,no
37,admin.,married,secondary,no,1335,yes,no,telephone,3,apr,309,4,262,4,other,no
46,blue-collar,single,primary,no,87,no,no,unknown,15,may,78,1,-1,0,unknown,no
41,management,divorced,tertiary,no,20479,no,no,cellular,14,aug,229,2,-1,0,unknown,no
57,blue-collar,married,primary,no,2112,no,no,cellular,12,aug,1134,2,-1,0,unknown,yes
58,housemaid,married,primary,no,435,yes,no,telephone,28,jul,122,6,-1,0,unknown,no
41,blue-collar,married,secondary,no,97,no,yes,cellular,8,jul,212,2,-1,0,unknown,no
55,housemaid,married,primary,no,1537,no,no,unknown,19,jun,359,1,-1,0,unknown,no
53,blue-collar,divorced,secondary,no,517,yes,no,unknown,18,jun,188,2,-1,0,unknown,no
32,admin.,married,secondary,no,51,yes,yes,cellular,14,jan,203,1,87,2,other,yes
37,management,married,tertiary,no,865,yes,no,cellular,3,jun,101,1,-1,0,unknown,no
45,blue-collar,married,primary,no,1951,no,no,cellular,12,aug,73,2,-1,0,unknown,no
28,services,single,secondary,no,0,no,no,cellular,28,jan,452,1,-1,0,unknown,no
30,management,single,tertiary,no,938,no,no,cellular,26,may,172,2,105,1,other,no
45,services,divorced,primary,no,3854,yes,no,unknown,20,jun,10,3,-1,0,unknown,no
37,blue-collar,married,primary,no,3517,yes,no,unknown,23,may,445,1,-1,0,unknown,no
47,blue-collar,married,primary,no,2749,yes,no,cellular,30,apr,774,2,164,1,failure,yes
60,retired,married,unknown,no,878,no,no,cellular,13,aug,106,2,-1,0,unknown,no
34,management,married,unknown,yes,-353,yes,no,unknown,15,may,328,1,-1,0,unknown,no
56,technician,married,primary,no,675,yes,no,unknown,29,may,137,1,-1,0,unknown,no
58,blue-collar,married,primary,no,5188,yes,no,cellular,25,aug,606,6,-1,0,unknown,yes
75,retired,married,primary,no,962,no,no,cellular,17,jun,344,1,-1,0,unknown,no
29,services,married,tertiary,no,0,no,yes,cellular,7,jul,158,1,-1,0,unknown,no
47,entrepreneur,married,secondary,no,8480,no,no,cellular,29,aug,137,9,-1,0,unknown,no
49,management,married,tertiary,no,999,no,no,cellular,18,nov,98,4,-1,0,unknown,no
47,admin.,divorced,primary,no,1095,yes,no,cellular,18,nov,171,1,110,2,other,no
37,management,divorced,secondary,no,1655,yes,no,cellular,12,may,178,1,175,2,failure,no
29,management,single,secondary,no,-105,yes,no,unknown,27,may,5,3,-1,0,unknown,no
38,blue-collar,single,secondary,no,2707,yes,no,cellular,17,jul,120,3,-1,0,unknown,no
42,admin.,married,primary,no,-466,no,yes,telephone,31,jul,94,15,-1,0,unknown,no
35,blue-collar,single,secondary,no,0,yes,no,cellular,5,feb,155,3,254,1,other,no
36,services,married,secondary,no,52,yes,no,cellular,5,mar,498,2,179,7,success,yes
33,technician,single,secondary,no,827,yes,no,cellular,12,aug,58,4,-1,0,unknown,no
37,blue-collar,married,primary,no,378,yes,no,unknown,9,may,514,1,-1,0,unknown,no
40,technician,married,tertiary,no,11766,yes,no,cellular,13,apr,218,2,242,9,failure,yes
51,management,married,tertiary,no,6530,yes,no,unknown,5,may,91,1,-1,0,unknown,no
31,entrepreneur,married,secondary,no,1302,yes,no,cellular,30,jul,89,3,-1,0,unknown,no
30,technician,single,tertiary,no,-522,yes,no,unknown,13,may,375,1,-1,0,unknown,no
41,blue-collar,married,primary,no,1461,yes,no,unknown,6,jun,554,2,-1,0,unknown,yes
29,unknown,single,secondary,no,1288,no,no,cellular,3,feb,266,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,669,yes,no,cellular,13,may,15,7,-1,0,unknown,no
38,technician,single,secondary,no,332,yes,no,cellular,29,aug,73,2,-1,0,unknown,no
37,technician,single,secondary,no,984,no,no,unknown,17,jun,475,1,-1,0,unknown,no
55,management,married,tertiary,no,0,no,yes,telephone,18,aug,201,11,-1,0,unknown,no
25,blue-collar,single,secondary,no,2,no,no,unknown,4,jun,264,2,-1,0,unknown,no
30,blue-collar,married,secondary,no,-166,yes,yes,unknown,13,may,255,5,-1,0,unknown,no
32,management,single,tertiary,yes,-3,yes,no,unknown,13,may,500,2,-1,0,unknown,no
33,services,single,secondary,no,310,yes,no,cellular,25,jul,43,7,-1,0,unknown,no
30,blue-collar,married,secondary,no,3,no,no,cellular,15,may,42,2,297,1,failure,no
39,blue-collar,single,primary,no,581,yes,no,cellular,27,feb,233,1,270,1,other,yes
27,services,married,primary,no,921,no,no,cellular,2,feb,141,1,-1,0,unknown,no
27,technician,single,secondary,no,487,yes,no,cellular,23,jul,319,1,-1,0,unknown,no
34,management,single,unknown,no,6013,yes,no,cellular,18,may,612,1,-1,0,unknown,yes
36,housemaid,single,secondary,no,1015,yes,no,cellular,18,may,1008,1,347,2,success,yes
31,management,married,secondary,no,6943,yes,no,unknown,14,may,109,1,-1,0,unknown,no
57,retired,married,secondary,no,663,no,no,cellular,14,aug,107,2,-1,0,unknown,no
43,management,divorced,tertiary,no,1,yes,yes,unknown,2,jun,28,8,-1,0,unknown,no
43,blue-collar,single,primary,no,999,yes,no,unknown,12,jun,317,1,-1,0,unknown,no
25,self-employed,single,tertiary,no,453,yes,no,cellular,17,jul,134,1,-1,0,unknown,no
30,technician,single,tertiary,no,177,no,no,cellular,13,aug,109,3,-1,0,unknown,no
35,unemployed,single,secondary,yes,-126,no,no,cellular,19,nov,168,1,-1,0,unknown,no
44,technician,married,secondary,no,378,yes,no,unknown,30,may,203,2,-1,0,unknown,no
35,blue-collar,married,primary,no,-167,yes,no,cellular,15,may,195,3,359,1,failure,no
59,management,divorced,tertiary,no,6144,yes,no,cellular,25,aug,56,5,-1,0,unknown,no
48,admin.,single,secondary,no,-58,no,no,unknown,17,jun,123,1,-1,0,unknown,no
49,technician,married,secondary,no,1684,no,yes,cellular,1,jun,412,2,-1,0,unknown,yes
30,technician,single,tertiary,no,69,no,no,cellular,21,aug,300,1,-1,0,unknown,no
49,admin.,married,primary,no,169,yes,no,cellular,15,may,82,3,-1,0,unknown,no
39,unknown,single,unknown,no,2822,no,no,cellular,21,nov,573,3,-1,0,unknown,no
45,blue-collar,married,primary,no,-455,yes,yes,cellular,31,jul,161,2,-1,0,unknown,no
42,management,divorced,tertiary,no,0,no,no,cellular,17,nov,116,1,-1,0,unknown,no
44,unknown,married,unknown,no,722,yes,no,telephone,22,jul,269,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,-664,yes,yes,cellular,13,may,185,4,-1,0,unknown,no
27,self-employed,single,tertiary,no,1,yes,no,cellular,23,jul,171,4,-1,0,unknown,no
38,blue-collar,married,primary,no,558,yes,no,cellular,6,feb,427,3,-1,0,unknown,no
29,student,single,unknown,no,145,no,no,cellular,14,aug,105,1,-1,0,unknown,no
29,services,divorced,secondary,no,161,yes,yes,cellular,12,may,286,5,-1,0,unknown,no
41,management,married,tertiary,no,3016,yes,no,cellular,14,jul,80,3,-1,0,unknown,no
54,admin.,divorced,secondary,no,459,no,yes,telephone,20,nov,132,3,-1,0,unknown,no
35,technician,married,secondary,no,118,yes,no,unknown,7,may,236,1,-1,0,unknown,no
28,entrepreneur,single,secondary,no,1734,yes,no,unknown,3,jun,161,3,-1,0,unknown,no
34,services,single,secondary,no,719,yes,no,unknown,15,may,362,3,-1,0,unknown,no
30,technician,single,tertiary,no,0,no,no,cellular,22,aug,69,2,-1,0,unknown,no
32,services,married,secondary,no,194,yes,yes,cellular,25,jul,150,2,-1,0,unknown,no
32,technician,single,tertiary,no,1454,yes,no,cellular,20,apr,190,1,335,1,other,no
37,blue-collar,married,primary,no,213,no,yes,unknown,5,jun,323,1,-1,0,unknown,no
55,management,divorced,tertiary,no,481,yes,no,telephone,14,jul,79,3,-1,0,unknown,no
46,blue-collar,married,secondary,no,6879,no,no,cellular,20,jul,296,1,281,2,failure,no
37,services,single,secondary,no,99,yes,yes,cellular,20,apr,617,1,-1,0,unknown,no
45,technician,married,secondary,no,1081,yes,no,cellular,17,jul,127,3,-1,0,unknown,no
33,services,divorced,secondary,no,-395,yes,no,unknown,27,may,161,2,-1,0,unknown,no
28,management,single,tertiary,no,788,yes,yes,cellular,18,may,169,1,-1,0,unknown,no
74,retired,married,primary,no,10253,no,no,telephone,20,aug,84,1,-1,0,unknown,no
50,blue-collar,married,primary,yes,354,yes,no,unknown,7,may,123,2,-1,0,unknown,no
41,management,married,tertiary,no,5,yes,no,cellular,7,apr,542,3,140,3,failure,no
39,admin.,single,secondary,no,-25,yes,no,unknown,6,may,576,1,-1,0,unknown,no
54,technician,married,secondary,no,184,no,no,cellular,29,aug,81,8,-1,0,unknown,no
27,blue-collar,married,secondary,no,1295,yes,no,cellular,14,may,1106,1,-1,0,unknown,no
54,self-employed,divorced,tertiary,no,1323,no,no,cellular,19,nov,83,1,152,4,failure,no
41,entrepreneur,married,tertiary,no,373,no,no,unknown,16,jun,87,3,-1,0,unknown,no
54,admin.,married,unknown,no,1044,yes,no,cellular,29,jul,597,5,-1,0,unknown,no
30,blue-collar,single,unknown,no,6281,no,no,cellular,21,apr,149,2,-1,0,unknown,yes
28,self-employed,single,tertiary,no,222,no,yes,cellular,21,jul,125,1,-1,0,unknown,no
28,self-employed,married,tertiary,no,0,yes,no,cellular,4,feb,546,3,196,4,failure,yes
32,blue-collar,married,secondary,no,119,no,no,cellular,4,may,20,5,-1,0,unknown,no
60,retired,married,secondary,no,1339,no,yes,cellular,22,jul,137,1,-1,0,unknown,no
41,technician,divorced,tertiary,no,24055,no,yes,unknown,20,jun,132,1,-1,0,unknown,no
51,retired,married,primary,no,670,yes,no,cellular,7,may,391,1,-1,0,unknown,no
28,admin.,single,secondary,no,-170,no,yes,cellular,10,jul,720,2,-1,0,unknown,yes
76,retired,married,tertiary,no,0,no,no,telephone,19,aug,170,1,-1,0,unknown,no
49,entrepreneur,married,secondary,no,2655,no,no,cellular,17,nov,63,1,-1,0,unknown,no
44,management,single,tertiary,no,670,yes,no,cellular,31,jul,435,6,-1,0,unknown,no
52,housemaid,married,unknown,no,544,no,no,cellular,12,aug,254,2,-1,0,unknown,no
30,management,single,tertiary,no,254,no,no,cellular,21,aug,202,1,-1,0,unknown,no
31,technician,single,tertiary,no,969,no,no,cellular,15,jun,95,1,-1,0,unknown,no
54,blue-collar,married,secondary,no,1223,yes,no,cellular,7,may,369,1,-1,0,unknown,no
56,admin.,married,secondary,no,1504,yes,no,unknown,29,may,66,2,-1,0,unknown,no
33,management,married,tertiary,no,349,yes,yes,cellular,28,jul,62,3,-1,0,unknown,no
48,unemployed,married,secondary,no,817,no,no,cellular,14,jan,517,1,282,4,success,yes
36,management,single,tertiary,no,515,yes,no,cellular,21,nov,14,7,-1,0,unknown,no
41,services,married,secondary,no,1027,yes,no,unknown,2,jun,53,2,-1,0,unknown,no
59,retired,married,primary,no,0,yes,no,unknown,26,may,104,7,-1,0,unknown,no
36,management,married,tertiary,no,128,no,no,cellular,8,jul,733,1,-1,0,unknown,no
47,blue-collar,married,unknown,no,1660,no,no,cellular,7,aug,187,2,-1,0,unknown,no
33,admin.,single,secondary,no,206,yes,no,cellular,15,mar,287,2,-1,0,unknown,no
36,services,married,tertiary,no,702,yes,no,cellular,13,may,52,4,-1,0,unknown,no
57,housemaid,married,secondary,no,992,no,no,unknown,9,jun,329,3,-1,0,unknown,no
44,management,married,tertiary,no,647,no,no,unknown,16,jun,226,2,-1,0,unknown,no
23,student,single,secondary,no,1062,no,no,telephone,27,sep,379,3,-1,0,unknown,no
42,blue-collar,married,primary,no,803,yes,no,unknown,7,may,171,2,-1,0,unknown,no
23,student,single,unknown,no,854,yes,no,unknown,28,may,664,2,-1,0,unknown,yes
48,services,married,secondary,no,3726,yes,no,cellular,29,jul,369,2,-1,0,unknown,no
36,technician,single,secondary,no,7503,yes,no,telephone,5,may,193,1,335,1,failure,no
30,admin.,married,secondary,no,1794,no,no,cellular,20,nov,1035,1,-1,0,unknown,yes
27,entrepreneur,single,secondary,no,376,yes,yes,cellular,5,may,273,1,-1,0,unknown,no
57,retired,married,primary,no,-384,yes,yes,telephone,20,apr,534,1,-1,0,unknown,no
50,admin.,divorced,secondary,no,223,no,no,cellular,5,feb,221,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,-128,no,yes,cellular,8,jul,392,2,-1,0,unknown,no
38,services,married,secondary,no,433,no,no,unknown,11,jun,148,1,-1,0,unknown,no
47,technician,married,secondary,no,65,no,no,cellular,28,aug,118,8,-1,0,unknown,no
29,student,single,tertiary,no,1679,no,no,cellular,2,feb,485,2,-1,0,unknown,no
45,blue-collar,single,secondary,no,0,yes,no,cellular,26,apr,1472,1,192,4,failure,yes
72,retired,married,tertiary,no,0,no,no,cellular,13,feb,99,1,-1,0,unknown,yes
32,housemaid,single,tertiary,no,93,no,no,cellular,23,jul,495,2,-1,0,unknown,no
39,blue-collar,divorced,secondary,yes,-202,yes,yes,cellular,15,may,157,4,-1,0,unknown,no
46,management,married,secondary,no,149,no,no,cellular,21,nov,1222,2,-1,0,unknown,yes
27,student,single,secondary,no,91,no,no,telephone,4,dec,157,6,95,37,other,no
45,services,married,primary,no,7811,no,no,unknown,16,jun,143,2,-1,0,unknown,no
35,blue-collar,married,primary,no,102,yes,no,unknown,20,may,1334,1,-1,0,unknown,yes
34,blue-collar,married,secondary,no,1430,yes,yes,cellular,18,nov,271,3,-1,0,unknown,no
30,blue-collar,divorced,secondary,yes,457,yes,no,unknown,20,jun,115,20,-1,0,unknown,no
33,management,married,tertiary,no,78,yes,no,cellular,21,jul,856,1,-1,0,unknown,no
25,admin.,married,secondary,no,541,yes,no,cellular,15,may,607,1,344,4,failure,no
54,retired,single,secondary,no,129,no,yes,cellular,28,jul,867,2,-1,0,unknown,yes
43,blue-collar,married,secondary,no,4309,yes,no,unknown,2,jun,43,15,-1,0,unknown,no
36,technician,married,secondary,no,-179,yes,no,cellular,18,nov,476,2,124,1,failure,no
49,services,married,secondary,no,0,yes,no,telephone,17,nov,96,1,-1,0,unknown,no
34,management,married,tertiary,no,297,yes,no,cellular,26,aug,63,4,-1,0,unknown,no
45,blue-collar,married,primary,no,1945,yes,no,cellular,15,may,63,4,-1,0,unknown,no
43,blue-collar,married,primary,no,361,yes,no,cellular,8,may,87,2,-1,0,unknown,no
25,student,single,tertiary,no,505,yes,no,cellular,6,may,37,1,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,2644,yes,no,cellular,21,nov,110,2,185,1,failure,no
52,admin.,married,secondary,no,118,no,no,cellular,25,sep,105,1,-1,0,unknown,no
37,housemaid,single,secondary,no,-178,yes,no,unknown,6,jun,122,5,-1,0,unknown,no
31,management,single,tertiary,no,30,no,no,cellular,8,aug,161,2,-1,0,unknown,no
43,admin.,married,primary,no,392,yes,yes,cellular,11,jul,87,2,-1,0,unknown,no
35,management,divorced,tertiary,no,178,yes,no,unknown,23,may,703,2,-1,0,unknown,no
57,management,divorced,unknown,no,854,no,no,cellular,6,oct,480,1,40,5,success,yes
55,services,married,unknown,no,2944,no,no,cellular,27,aug,672,6,-1,0,unknown,yes
56,blue-collar,married,secondary,no,448,yes,yes,cellular,17,may,556,1,181,2,other,yes
59,management,married,tertiary,no,315,no,no,cellular,7,sep,98,2,-1,0,unknown,no
33,technician,married,secondary,no,3002,yes,no,unknown,28,may,176,2,-1,0,unknown,no
33,technician,single,tertiary,no,81,no,no,cellular,18,jul,287,1,-1,0,unknown,no
54,retired,married,secondary,no,763,no,no,cellular,4,aug,389,2,-1,0,unknown,no
20,student,single,primary,no,134,no,no,cellular,12,jul,273,1,277,3,other,no
51,admin.,married,secondary,no,-895,yes,no,cellular,20,apr,104,5,-1,0,unknown,no
45,blue-collar,married,primary,no,147,yes,no,cellular,18,nov,226,1,168,2,failure,no
55,retired,married,secondary,no,905,no,no,cellular,30,jan,861,1,2,1,other,no
32,admin.,married,secondary,no,1661,yes,no,cellular,5,feb,76,1,209,2,failure,no
43,retired,married,secondary,no,860,no,no,telephone,30,oct,132,1,-1,0,unknown,yes
31,blue-collar,married,secondary,no,1545,yes,yes,cellular,13,may,207,1,-1,0,unknown,no
38,blue-collar,single,primary,no,116,no,yes,unknown,30,jun,203,1,-1,0,unknown,no
55,housemaid,married,primary,no,2603,no,no,unknown,9,jun,559,1,-1,0,unknown,no
45,admin.,single,secondary,no,946,yes,no,cellular,13,apr,754,3,143,6,failure,no
34,blue-collar,married,primary,no,12,no,no,telephone,21,nov,61,3,-1,0,unknown,no
34,technician,married,secondary,no,210,yes,yes,cellular,12,may,211,2,173,1,failure,no
47,admin.,divorced,secondary,no,0,no,no,cellular,3,apr,335,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,1250,no,no,unknown,16,jun,342,1,-1,0,unknown,no
41,blue-collar,divorced,secondary,no,663,yes,no,unknown,22,jul,24,1,792,3,other,no
32,management,married,tertiary,no,1331,no,no,cellular,12,nov,126,1,92,5,failure,yes
46,management,married,tertiary,no,245,yes,no,unknown,16,may,42,10,-1,0,unknown,no
43,technician,married,secondary,no,-235,yes,yes,unknown,29,may,260,2,-1,0,unknown,no
23,management,single,tertiary,no,2605,yes,no,unknown,7,may,278,6,-1,0,unknown,no
56,housemaid,married,secondary,no,594,yes,yes,unknown,25,jun,151,1,-1,0,unknown,no
51,admin.,married,secondary,no,0,no,no,unknown,5,jun,78,1,-1,0,unknown,no
47,admin.,married,secondary,no,1934,no,yes,cellular,14,may,225,1,364,1,failure,no
36,admin.,single,secondary,no,787,no,no,unknown,17,jun,92,1,-1,0,unknown,no
34,management,married,tertiary,no,250,no,no,cellular,9,dec,787,1,188,8,other,no
41,entrepreneur,married,secondary,no,707,no,no,unknown,18,jun,707,1,-1,0,unknown,yes
42,admin.,divorced,secondary,no,256,no,no,cellular,8,may,322,1,323,1,failure,no
54,technician,married,secondary,no,89,yes,no,cellular,10,jul,140,3,-1,0,unknown,no
29,services,single,secondary,no,-453,yes,no,cellular,21,jul,213,1,-1,0,unknown,no
35,management,single,tertiary,no,1228,no,no,cellular,9,nov,696,2,88,12,failure,yes
31,management,single,tertiary,no,471,no,no,cellular,29,aug,153,2,-1,0,unknown,no
35,blue-collar,married,primary,no,445,yes,no,cellular,13,may,237,2,363,2,other,no
33,management,married,tertiary,no,644,no,no,cellular,11,aug,99,2,-1,0,unknown,no
23,student,single,secondary,no,405,yes,no,unknown,19,may,134,3,-1,0,unknown,no
34,admin.,married,secondary,no,21,no,no,cellular,17,apr,332,1,346,3,failure,no
52,management,single,tertiary,no,1205,no,no,telephone,19,aug,18,20,-1,0,unknown,no
65,retired,married,tertiary,no,1948,no,no,cellular,2,feb,102,2,-1,0,unknown,no
30,management,married,tertiary,no,-328,yes,no,unknown,14,may,242,5,-1,0,unknown,no
54,technician,married,secondary,no,65,no,no,cellular,28,may,309,4,93,4,failure,no
33,self-employed,married,tertiary,no,627,yes,no,cellular,10,feb,208,2,-1,0,unknown,no
39,services,married,primary,no,1951,yes,no,unknown,23,may,208,2,-1,0,unknown,no
34,technician,divorced,secondary,no,0,yes,yes,cellular,20,apr,110,3,269,2,other,no
44,management,single,secondary,no,-228,yes,yes,cellular,13,may,38,1,362,2,failure,no
24,blue-collar,single,secondary,no,167,no,yes,cellular,18,feb,134,2,-1,0,unknown,yes
49,management,divorced,tertiary,no,178,no,no,cellular,6,aug,174,2,-1,0,unknown,no
35,admin.,married,secondary,no,786,no,yes,cellular,25,jul,322,1,-1,0,unknown,no
25,services,single,secondary,no,5533,yes,no,cellular,28,jul,50,4,-1,0,unknown,no
